,Datetime,Text,Quotes,Likes,Retweets
108,2022-11-01 15:00:57+00:00,"#TeamCTA is hosting an In-Person job fair on November 18th at Olive Harvey College from 9am-1pm. Join us to hear about our career opportunities for Bus Operators &amp; Bus Mechanics. CTA Recruiters will present at 9am, 10am &amp; 11am.

Register here: https://t.co/x4s033naNH https://t.co/yy7mL9PWHP",1,9,13
109,2022-10-30 15:00:42+00:00,⏪ This photo shows a bit of the interior of a CTA propane bus and a fascinating peek at West North Avenue in the late 1950s. #CTA75 #FromTheArchives https://t.co/bzKtQK0wRc,0,63,5
110,2022-10-28 19:30:10+00:00,"Traveling this weekend? Know before you go! 

Check for planned weekend service changes that could affect your trip, including Blue and Purple Line boarding changes, bus reroutes and more. 

Details: https://t.co/1PqBmcI7AS",0,1,0
111,2022-10-28 08:11:21+00:00,"[Minor Delays / Reroute] N5 South Shore Night Bus buses are temp. rerouted via Commercial, 87th, Burley, 85th, Burley, and South Shore due to, street blockage near Commercial/83rd.",0,2,1
112,2022-10-24 16:07:14+00:00,[Service Disruption / Major Delays] Blue Line srvc exp delays due to a track switching problems at O'Hare; lmtd srvc via train shuttle available btwn O'Hare &amp; Rosemont. Bus Shut O'Hare to Rosemont More: https://t.co/8u4xBwMygA,0,0,2
113,2022-10-23 18:07:33+00:00,"[Significant Delays, Station(s) Bypassed] Green  Line trains are running, but not stopping at 47th due to fire department activity. Shuttle bus available Roosevelt to 63rd Terminals. More: https://t.co/eVElJGMOia",0,2,1
114,2022-10-23 17:14:26+00:00,[Service Disruption] Green Ln srvc has been temporarily suspended btwn Roosevelt and 63rd Terminals due to fire department activity at 47th. Shuttle bus Roosevelt to 63rd Terminals. More: https://t.co/eVElJGvLga,1,2,1
115,2022-10-23 16:46:14+00:00,[Service Disruption / Major Delays] Green Ln srvc exp delays due a fire dept activity at 47th; lmtd srvc via train shuttle avail Garfield to 63rd Terminals. Bus Shuttle Roosevelt to 63rd Terminals More: https://t.co/eVElJGMOia,0,2,1
116,2022-10-23 15:00:31+00:00,"⏪ This MAN articulated bus was assigned to the #40 O'Harexpress service, which ran express between Jefferson Park on the West-Northwest 'L' Route (today's Blue Line) and O'Hare, before the extension from Logan Square to O'Hare was completed.
#CTA75 #FromTheArchives https://t.co/f2Ql7BfeXs",4,70,10
117,2022-10-21 20:00:47+00:00,"Traveling this weekend? Know before you go! 

Check for planned weekend service changes that could affect your trip, including Blue Line boarding changes, Purple Line boarding changes, bus reroutes and more. 

Details: https://t.co/1PqBmcIFqq",1,1,2
118,2022-10-17 22:00:38+00:00,"⏪ A train of 2400-series cars poses with an articulated bus at Wacker/Wells in the 1970s. 

CTA headquarters was in the Merchandise Mart (background) at this time. #CTA75 #FromTheArchives https://t.co/I01xMhaqOn",0,41,6
119,2022-10-15 12:47:15+00:00,"[Major Delays] Red Line trains are running, but not stopping at 87th due to a police investigation. Shuttle Bus available 79th to 95th. More: https://t.co/RJ3xaeu46h",1,7,0
120,2022-10-15 11:59:55+00:00,"[Major Delays] Red Line trains are running, but not stopping at 87th due to a police investigation. Shuttle Bus available Garfield to 95th. More: https://t.co/RJ3xaebUS9",0,1,1
121,2022-10-15 11:39:10+00:00,[Service Disruption] Red Line trains are standing at 87th due to police activity. Crews working to restore service. Shuttle bus available Garfield to 95th. More: https://t.co/RJ3xaebUS9,0,1,1
122,2022-10-15 10:00:02+00:00,"[Planned Work w/Station(s) Bypassed] Green Line: Now thru 4pm, Bus Substitution Between Garfield and Cottage Grove Stations https://t.co/TzmpaSXZWb",0,1,0
123,2022-10-14 20:00:47+00:00,"Traveling this weekend? Know before you go! 

Check for planned weekend service changes that could affect your trip, including Green Line bus substitutions, Purple Line boarding changes, bus reroutes and more. 

Details: https://t.co/1PqBmcIFqq",0,2,0
124,2022-10-14 16:30:27+00:00,"Hector performs In-House Design Projects and assists in rehabilitating or building new systemwide infrastructure facilities such as train stations, electrical substations, bus garages, bus and train shops and much more! 

Join the team that moves Chicago: https://t.co/kYxDHlUOx4 https://t.co/8Oz2DIzkb1",0,2,1
125,2022-10-13 20:00:21+00:00,"Our new partnership with @OliveHarvey_CCC covers the cost for candidates interested in getting their CLP (Commercial Learner’s Permit), the first step to becoming a bus operator, and starting a great career with excellent benefits and healthcare coverage.

https://t.co/aagRTdsml6",2,9,1
126,2022-10-12 22:01:05+00:00,"⏪ 1970

This 1970 photo shows a busy 95th/Dan Ryan bus terminal as people get off buses and make their way to the train. #CTA75 #FromTheArchives https://t.co/Vr6PVvde0O",0,9,0
127,2022-10-11 21:14:04+00:00,"@figuetree No work ID or any other identification is needed to board the shuttle buses—customers simply pay a fare as they would boarding any other CTA trains or bus.

Here is the information on CTA’s website: https://t.co/uO7Xr8Ou8Q",1,4,0
128,2022-10-11 21:00:42+00:00,"⏪ 1973

This photo shows the ""Free Santa Claus Bus"" in mid-December 1973. The sign on the side offers free rides to State Street on the Santa Claus Bus. Riders were sometimes treated to special performances while they rode, such as by an accordion player. #CTA75 #FromTheArchives https://t.co/DbMdAfGKU7",1,21,1
129,2022-10-11 18:38:13+00:00,"@chiguypotts @fly2ohare No work ID or any other identification is needed to board the shuttle buses—customers simply pay a fare as they would boarding any other CTA trains or bus.

Here is the information on CTA’s website: https://t.co/uO7Xr8Ou8Q",0,3,0
130,2022-10-11 18:03:17+00:00,"@lib_crusher No work ID or any other identification is needed to board the shuttle buses—customers simply pay a fare as they would boarding any other CTA trains or bus.

Here is the information on CTA’s website: https://t.co/uO7Xr8Ou8Q",0,3,0
131,2022-10-11 17:06:20+00:00,"@transportnexus No work ID or any other identification is needed to board the shuttle buses—customers simply pay a fare as they would boarding any other CTA trains or bus.

Here is the information on CTA’s website: https://t.co/uO7Xr8Ou8Q",0,6,0
132,2022-10-11 17:02:33+00:00,"@NWChiFiets No work ID or any other identification is needed to board the shuttle buses—customers simply pay a fare as they would boarding any other CTA trains or bus.

Here is the information on CTA’s website: https://t.co/uO7Xr8Ou8Q",0,10,1
133,2022-10-10 17:00:36+00:00,"Elvira Macias started her CTA career journey in 1997, working in the central warehouse doing inventory on bus &amp; train parts. Since then, she has worked her way up to her current role of “Business Systems Analyst III.”

Join the team that moves Chicago: https://t.co/kYxDHlUOx4 https://t.co/42vBr1zB9R",0,4,0
134,2022-10-08 17:12:33+00:00,[Service Disruption / Major Delays] Red Line trains are standing at 63rd due to a signal problem. Shuttle bus Garfield to 95th. Crews working to restore service. More: https://t.co/Q3p6NZq6vs,0,0,2
135,2022-10-08 16:48:30+00:00,[Service Disruption] Red Line service has been temporarily suspended between Garfield and 95th due to a mechanical problem at 63rd. Shuttle bus available Garfield to 95th. More: https://t.co/Q3p6NZH9xs,0,0,3
136,2022-10-08 16:43:20+00:00,[Major Delays] Howard-bound Red trains are standing at 63rd due to a mechanical problem. Shuttle bus available Garfield to 95th. Crews working to restore service. More: https://t.co/Q3p6NZH9xs,0,0,2
137,2022-10-08 16:00:40+00:00,"⏪ 1976
A #66 Chicago bus approaches the Chicago/Fairbanks stop, while passengers wait inside a new shelter.
The bus model is a GMC ""New Look"" bus, which were sometimes referred to as ""the fishbowls"" due to their distinctive, large, protruding windshields. #CTA75 #FromTheArchives https://t.co/hqpWPG39tj",0,29,4
138,2022-10-07 21:48:14+00:00,"@David60657 We're sorry to hear this. Bus bunching is difficult for big agencies like us to completely prevent. Even the smallest unpredictability can sometimes cause it, but we do a lot to prevent and mitigate it. Learn more: https://t.co/oQsrlXxHC3",0,0,0
139,2022-10-07 19:00:29+00:00,"Wondering how the marathon is going to impact your weekend travel plans?

Check out the bus routes that will be affected and the extra rail services being provided this weekend: https://t.co/eONtl4cBXh https://t.co/6qadkcHz5P",0,4,0
140,2022-10-05 16:01:44+00:00,"This past Saturday, October 1st, we hosted an in-person Hiring Event. Attendees were able to learn more about our Bus Operator &amp; Mechanic positions, apply for openings, complete testing and even interview on-site.

Learn more about our career openings: https://t.co/DfL5PgIHTs https://t.co/DlwsQLlVtw",0,2,2
141,2022-10-04 21:00:31+00:00,"⏪ 1954
This photo shows CTA workers silkscreening a bus “roller curtain” (called a “rollsign curtain” or “bus blind” in some other places) at the old Skokie Shops facility. #CTA75 #FromTheArchives https://t.co/X5EbGFHWkz",0,19,3
142,2022-10-03 18:10:27+00:00,[Service Disruption / Major Delays] Green Line trains are standing at Ashland due to signal problems. Crews working to restore service. Shuttle bus available Harlem/Lake to Clark/Lake. More: https://t.co/2sFJ3IsonQ,0,0,2
143,2022-10-03 18:03:24+00:00,"[Service Disruption / Major Delays] Pink Ln trains operate 54th to Polk, then connect w/Blue Line at Racine for continuing srvc, due to signal prob nr Ashland/Lake. Shuttle bus Polk to Clark/Lake More: https://t.co/gi0MHUosFS",0,0,2
144,2022-10-03 18:00:28+00:00,"Jairo has been at CTA for 27 years. He got his start as a part-time bus operator and now oversees the largest department within the organization, Bus Operations. 

If you’re ready to find out how you, too, can join the team that moves Chicago, visit https://t.co/kYxDHmcpVE https://t.co/hAOolfQdqj",0,6,0
145,2022-10-01 17:50:42+00:00,POV: You’re boarding our vintage bus to celebrate 75 years of CTA service with us. https://t.co/O61u2cz18L,6,157,21
146,2022-10-01 13:00:40+00:00,"Today we’re celebrating our 75th service anniversary with historic bus and train rides from our Heritage Fleet! 

Join us at Daley Plaza from 9:30am-2 pm as we honor our history and, most importantly, to say ""thank you"" to all of you who we serve. #CTA75

https://t.co/Ey09xkFYxr https://t.co/sYW3OYKCNT",2,50,15
147,2022-10-01 10:15:21+00:00,"@robertloerzel @beary_mason This is why there are two per bus. After looking at similar displays around the world, such as those you'd see on trams in Berlin, we worked thru many iterations to balance readability, usefulness, actionability and more to give ppl more confidence riding. https://t.co/gKwhdVMctc https://t.co/yw88nPzVOq",0,5,3
148,2022-09-30 20:35:11+00:00,"We’re celebrating our 75th service anniversary with historic bus and train rides from our Heritage Fleet Saturday, Oct. 1!
Meet us at Daley Plaza (starting at 9:30 am) for info, tickets to ride certain early Heritage Fleet train trips and limited-edition, commemorative posters. https://t.co/SQRoxaC9I6",2,48,14
149,2022-09-30 19:00:28+00:00,"Traveling this weekend? Know before you go! 

Check for planned weekend service changes that could affect your trip, including Blue Line service modifications, Green Line bus substitutions, bus reroutes and more. 

Details: https://t.co/1PqBmcI7AS",0,2,2
150,2022-09-30 13:00:16+00:00,"#TeamCTA and ATU Local 241 are excited to announce a Bus Operator &amp; Bus Mechanic Career Fair, Saturday, October 1st!
During this event, you'll learn about both positions, how to apply, &amp; hear from CTA staff &amp; union representatives.
Registration required: https://t.co/05L262aYP1 https://t.co/TkrEiZ7cDm",0,1,1
151,2022-09-29 13:55:30+00:00,"@JaninaRS Lost items found on CTA vehicles or at CTA rail stations are sent to the bus garages or rail terminals associated with specific bus routes, rail lines or stations. Find which bus garage or rail terminal to contact here: https://t.co/SoZEv2qqrq",1,0,0
152,2022-09-28 13:30:09+00:00,"#TeamCTA and ATU Local 241 are excited to announce a Bus Operator &amp; Bus Mechanic Career Fair, Saturday, October 1st!
During this event, you'll learn about both positions, how to apply, &amp; hear from CTA staff &amp; union representatives.
Registration required: https://t.co/05L262aYP1 https://t.co/DUlIhxqFep",0,0,1
153,2022-09-26 17:00:11+00:00,"#TeamCTA and ATU Local 241 are excited to announce a Bus Operator &amp; Bus Mechanic Career Fair, Saturday, October 1st!
During this event, you'll learn about both positions, how to apply, &amp; hear from CTA staff &amp; union representatives.
Registration required: https://t.co/05L262aYP1 https://t.co/j6MT60eJS6",0,0,0
154,2022-09-25 04:00:05+00:00,"[Planned Work w/Station(s) Bypassed] Red Line: Now thru 4am, Bus Substitution Between Wilson and Belmont Stations https://t.co/i22nUzCAMW",0,4,5
155,2022-09-24 11:00:02+00:00,"[Planned Work w/Station(s) Bypassed] Green Line: Now thru 5pm Sun, Bus Substitution Between Garfield and Ashland/63rd Stations https://t.co/uIAlEQA4go",0,1,3
156,2022-09-23 20:00:52+00:00,"Traveling this weekend? Know before you go! 

Check for planned weekend service changes that could affect your trip, including Blue Line boarding changes, Green and Red Line bus substitutions, bus reroutes and more. 

Details: https://t.co/1PqBmcI7AS",0,0,0
157,2022-09-23 19:34:52+00:00,"[Minor Delays / Reroute] WB 79 79th buses are temporarily rerouted via 79th, Perry, bus terminal of 8A and 79th, due to street blockage near 79th/Perry.",0,0,1
158,2022-09-22 22:00:24+00:00,"#TeamCTA and ATU Local 241 are excited to announce a Bus Operator &amp; Bus Mechanic Career Fair, Saturday, October 1st!
During this event, you'll learn about both positions, how to apply, &amp; hear from CTA staff &amp; union representatives.
Registration required: https://t.co/05L262aYP1 https://t.co/XGfBdwdXvA",0,3,2
